Date & Time;use [kW];Grid [kW]
2012-08-24 9:30;1.862544444;1.862544444
2012-08-24 9:45;0.52743;0.52743
2012-08-24 10:00;2.034746667;2.034746667
2012-08-24 10:15;0.396613334;0.396613334
2012-08-24 10:30;1.703756667;1.703756667
2012-08-24 10:45;0.6145;0.6145
2012-08-24 11:00;2.404528889;2.404528889
2012-08-24 11:15;0.731753333;0.731753333
2012-08-24 11:30;2.502898888;2.502898888
2012-08-24 11:45;0.406973333;0.406973333
2012-08-24 12:00;2.695683333;2.695683333
2012-08-24 12:15;0.505815556;0.505815556
2012-08-24 12:30;3.104055556;3.104055556
2012-08-24 12:45;1.135714444;1.135714444
2012-08-24 13:00;2.588586667;2.588586667
2012-08-24 13:15;2.471774444;2.471774444
2012-08-24 13:30;1.440895556;1.440895556
2012-08-24 13:45;2.646246667;2.646246667
2012-08-24 14:00;2.800718889;2.800718889
2012-08-24 14:15;1.929474444;1.929474444
2012-08-24 14:30;2.123658889;2.123658889
2012-08-24 14:45;3.081355556;3.081355556
2012-08-24 15:00;3.388891111;3.388891111
2012-08-24 15:15;2.116355556;2.116355556
2012-08-24 15:30;2.225486667;2.225486667
2012-08-24 15:45;3.747048889;3.747048889
2012-08-24 16:00;2.596807778;2.596807778
2012-08-24 16:15;2.190782222;2.190782222
2012-08-24 16:30;3.853384444;3.853384444
2012-08-24 16:45;2.059897777;2.059897777
2012-08-24 17:00;4.180425556;4.180425556
2012-08-24 17:15;2.320112222;2.320112222
2012-08-24 17:30;0.693527778;0.693527778
2012-08-24 17:45;0.397406667;0.397406667
2012-08-24 18:00;2.073192222;2.073192222
2012-08-24 18:15;0.517224444;0.517224444
2012-08-24 18:30;2.929977778;2.929977778
2012-08-24 18:45;1.198666667;1.198666667
2012-08-24 19:00;1.770823333;1.770823333
2012-08-24 19:15;2.491391111;2.491391111
2012-08-24 19:30;2.147045555;2.147045555
2012-08-24 19:45;1.785852222;1.785852222
2012-08-24 20:00;2.732645555;2.732645555
2012-08-24 20:15;3.193695555;3.193695555
2012-08-24 20:30;2.598995555;2.598995555
2012-08-24 20:45;2.179174444;2.179174444
2012-08-24 21:00;2.633408889;2.633408889
2012-08-24 21:15;2.503201111;2.503201111
2012-08-24 21:30;1.751706666;1.751706666
2012-08-24 21:45;2.85758;2.85758
2012-08-24 22:00;3.690696667;3.690696667
2012-08-24 22:15;4.089374444;4.089374444
2012-08-24 22:30;3.897598889;3.897598889
2012-08-24 22:45;2.235948889;2.235948889
2012-08-24 23:00;2.159631111;2.159631111
2012-08-24 23:15;3.766177777;3.766177777
2012-08-24 23:30;2.27503;2.27503
2012-08-24 23:45;2.431748889;2.431748889
2012-08-25 0:00;2.632403333;2.632403333
2012-08-25 0:15;1.519836667;1.519836667
2012-08-25 0:30;1.704231111;1.704231111
2012-08-25 0:45;2.536292223;2.536292223
2012-08-25 1:00;0.756632222;0.756632222
2012-08-25 1:15;2.068867778;2.068867778
2012-08-25 1:30;1.791993333;1.791993333
2012-08-25 1:45;1.007294445;1.007294445
2012-08-25 2:00;1.990657778;1.990657778
2012-08-25 2:15;0.619825556;0.619825556
2012-08-25 2:30;2.332026667;2.332026667
2012-08-25 2:45;0.628723333;0.628723333
2012-08-25 3:00;1.26115;1.26115
2012-08-25 3:15;1.079378889;1.079378889
2012-08-25 3:30;0.595145555;0.595145555
2012-08-25 3:45;1.649202223;1.649202223
2012-08-25 4:00;0.541994444;0.541994444
2012-08-25 4:15;1.821753334;1.821753334
2012-08-25 4:30;0.359995555;0.359995555
2012-08-25 4:45;0.317162222;0.317162222
2012-08-25 5:00;1.618482222;1.618482222
2012-08-25 5:15;0.441877777;0.441877777
2012-08-25 5:30;0.539122222;0.539122222
2012-08-25 5:45;1.728878889;1.728878889
2012-08-25 6:00;0.437063333;0.437063333
2012-08-25 6:15;0.682087778;0.682087778
2012-08-25 6:30;1.641848889;1.641848889
2012-08-25 6:45;0.444867778;0.444867778
2012-08-25 7:00;1.254986667;1.254986667
2012-08-25 7:15;1.356651111;1.356651111
2012-08-25 7:30;0.397613333;0.397613333
2012-08-25 7:45;1.425523333;1.425523333
2012-08-25 8:00;0.731646667;0.731646667
